Control	Tratamiento	Grupo
-1,208268555	2,64378159	A4
0,502435838	2,63223813	A4
-1,079349405	5,183028016	A4
1,777667175	4,396305897	A4
-0,214021	3,477714579	A4
-1,415167448	3,665441835	A4
0,861446451	3,748433327	A4
-1,672966789	4,898283017	A4
-5,411556336	4,950971712	A4
-2,81591776	6,541163126	A40
-0,911457591	5,700674971	A40
0,926436707	5,256351312	A40
3,177423606	4,200879096	A40
2,530202108	10,89288255	A40
-2,359232605	5,602355106	A40
-2,77649727	5,227354007	A40
-0,241627941	2,501966716	A40
0,71630651	1,217054837	A40
-2,623176651	5,430507933	A40
0,966201329	5,407324096	A40
-2,844783596	4,448379278	A40
0,611445354	2,628439824	A40
2,967351385	4,505743119	A40
-1,481221817	3,715402066	A40
-0,844663094	3,699700808	A40
0,711724697	6,442159929	A40
1,387455589	4,122564279	A40
2,41475862	5,259130874	A40
2,830858232	5,50198319	A40
2,091281097	3,350384417	A40
1,246994226	1,72080179	A40
0,061951857	8,75993638	A40
-1,016637445	9,103516207	A40
1,483939849	5,586269949	A40
-0,157811497	6,012125838	A40
-0,465816049	6,004150633	A40
0,340713125	1,717206434	A40
4,031477715	5,815106085	A40
-1,325867265	4,272953294	A40
-0,271555525	4,349712967	A40
0,286389008	4,315870577	A40
1,521802233	3,641681085	A40
-2,62324309	2,707306661	A40
-3,854374132	4,194487338	A40
-1,051034431	8,100717184	A40
-1,122557306	2,907035002	A40
-2,337779749	4,990489794	A40
-1,97286052	7,604100229	A40
3,620640217	6,50429399	A40
-0,9231021	5,669206358	A40
1,152121521	4,396390809	A40
-0,579561552	6,147072443	A40
3,485704531	8,532172413	A40
-4,165680837	7,881763741	A40
-3,230645107	2,471773018	A40
0,764124969	4,735644842	A40
2,906689856	3,825364389	A40
2,288386054	3,009483861	A40
0,752392163	6,74113424	A40
-1,315502433	8,524098883	A40
-0,748793271	6,423488659	A40
0,285923907	5,422638097	A40
0,028713445	5,085389919	A40
1,67565339	7,223876641	A40
2,080682952	8,150792496	A40
0,172569721	5,958791709	A40
1,065206348	7,300698449	A40
-1,468234363	5,875842666	A40
-1,289152689	6,559380419	A40
2,247113331	3,995267823	A40
2,901483008	4,746589937	A40
-0,891983057	6,83654713	A40
0,527709668	5,463581873	A40
2,047052139	6,574270256	A40
3,206269856	1,333486673	A40
0,302745601	5,672873306	A40
1,337974114	3,715350397	A40
-1,930787959	6,737264048	A40
1,671922056	2,862489204	A40
-0,776276147	5,219290711	A40
2,258317721	6,51625561	A40
2,45326	6,963416085	A40
1,487774247	4,724414352	A40
-1,077575343	3,851168505	A40
-2,921049914	3,629653363	A40
-3,355202618	4,913856782	A40
2,43536044	7,154293087	A40
2,26277061	3,295044124	A40
-1,632469369	3,286084111	A40
-3,046523125	3,516045773	A40
-1,323987272	4,417857352	A40
-1,522059188	3,433151868	A40
-0,828164631	1,471594673	A40
-1,078187363	5,666287532	A40
0,705261972	5,259926976	A40
-0,401985938	8,484607887	A40
3,549690882	6,824035713	A40
-2,690565193	2,661763163	A40
0,122593326	4,172495551	A40
-1,281165164	6,373508791	A40
1,694713086	6,536989568	A40
3,515897969	5,814287105	A40
0,607404364	6,434117885	A40
3,170846188	5,203426869	A40
0,735140897	9,220929689	A40
2,516520225	7,0209968	A40
0,459471227	5,009280044	A40
-2,374994184	3,944272652	A40
-0,610959525	8,506211385	A40
-0,158374892	3,623865456	A41
2,295121447	3,059580382	A41
1,569167612	5,223607847	A41
-2,61468352	7,506855256	A41
2,026903545	5,643930145	A41
1,552227632	3,617560891	A41
-0,642748535	8,733033808	A41
2,230464661	5,370827447	A41
1,353364583	6,458746167	A41
0,330794901	3,976189498	A41
-1,66406785	3,696687387	A41
-0,000524117	7,261520505	A41
-0,278850839	5,375255804	A41
-1,296312083	3,80421425	A41
-0,289197489	6,108609858	A41
2,904969465	8,178924189	A41
-0,989764196	4,945160816	A41
-1,114576457	5,508022843	A41
1,3726247	6,479153713	A41
-1,870975997	5,289910415	A41
-1,380250757	8,40048504	A41
-0,35868004	5,289452196	A41
3,288223019	7,159076832	A41
-0,566793748	2,737484673	A41
0,543988569	2,442794885	A41
1,125915333	8,947387361	A41
-0,4041796	3,920288611	A41
-2,594380596	4,469268191	A41
-2,261254925	3,967857362	A41
1,204382867	7,35593872	A41
-2,921274542	8,757496175	A41
1,944259404	4,277999579	A41
-0,381185896	3,961704969	A41
-0,537032129	5,052654114	A41
0,960021662	5,55732775	A41
-1,298437583	8,930863739	A41
2,694857487	7,088370071	A41
-0,075318631	5,786288762	A41
0,439167956	8,017258583	A41
-1,695957886	4,017478221	A41
-1,787367862	2,659048617	A41
-2,437657441	6,524215194	A41
2,658054631	4,783874351	A41
2,481415246	2,625432576	A41
-0,834830654	3,747908842	A41
0,96923296	5,140236893	A41
-0,774952403	3,382067878	A41
-0,505463247	8,554739712	A41
-2,187640335	2,894851032	A41
-5,473268948	3,367351673	A41
2,536233031	3,831115566	A41
1,281189587	2,712580899	A41
0,769082961	4,87848173	A41
-1,359347373	3,270797948	A41
0,60499159	4,270779958	A41
0,822225953	6,182759449	A41
1,065134358	4,50220313	A41
2,570302704	2,116988866	A41
-0,576997827	7,496107733	A41
1,140212133	6,399445187	A41
1,325355964	4,848683861	A41
1,958768018	5,55863131	A41
-1,268776126	3,475413104	A41
0,422712764	5,126047266	A41
1,070978879	5,794271796	A41
4,603563288	3,660147606	A41
-1,96064792	2,847737822	A41
2,361877572	6,000131517	A41
-0,73402358	4,412652314	A41
2,345305532	2,073897293	A41
4,635387536	8,217995069	A41
3,36572113	6,581159702	A41
2,698504522	8,288725255	A41
1,616310562	3,309716242	A41
-2,392486351	3,565505173	A41
-1,404393763	8,566460031	A41
-2,047845688	8,051921354	A41
-0,010217748	5,987183891	A41
-3,93302112	-1,288845308	A41
-3,244013271	5,648813514	A41
2,125200622	6,417370294	A41
-0,74391443	2,364487199	A41
-0,314920581	7,050142584	A41
1,196805114	6,797828293	A41
1,992879629	6,513559937	A41
-0,099311898	6,602129731	A41
-0,872529218	4,614097302	A41
0,037710674	6,184341016	A41
0,562468909	5,158882459	A41
0,151472069	3,948214188	A41
1,323539986	1,361593099	A41
-3,823885116	2,371726305	A41
0,444110072	3,868288132	A41
0,338535594	3,299524642	A41
2,570444612	7,404197873	A41
-0,245260355	1,817265105	A41
0,458599238	6,511923259	A41
-1,914739674	4,634178857	A41
-3,350619625	7,493113864	A41
0,622061631	5,822536465	A41
-0,787103298	7,19125828	A42
0,896070498	3,350192591	A42
0,857677897	7,626564118	A42
0,965135021	3,888185433	A42
-4,135100271	5,407957566	A42
0,282724395	7,266042884	A42
-0,080745372	2,827897062	A42
-0,209189082	2,778662227	A42
-1,086946936	6,948164023	A42
1,437660967	5,610253605	A42
-1,087433169	4,056595825	A42
2,194559576	6,581687986	A42
0,952321913	2,908216505	A42
0,800789231	1,477648974	A42
-2,7471187	8,094516738	A42
-0,641349036	2,00711198	A42
-0,123516912	7,848703578	A42
0,073596967	4,982443295	A42
3,721911216	7,780565006	A42
0,943608459	7,816769085	A42
-1,618909883	2,995234251	A42
-1,016675363	1,757990658	A42
0,474068832	7,295435762	A42
0,815638597	4,486976492	A42
0,493889176	3,979938974	A42
1,734413409	7,491252494	A42
-0,974177424	6,549763604	A42
-0,942589844	1,445482569	A42
-0,964254381	3,691184532	A42
-0,058097883	4,943597483	A42
3,186980424	4,261042638	A42
1,239875379	2,775133234	A42
4,008062681	7,101965378	A42
-1,315040906	1,650227891	A42
-0,239647937	4,766495678	A42
0,500810619	6,556159277	A42
1,334227377	5,409477198	A42
2,298039678	3,759347256	A42
0,613903238	5,349669268	A42
0,985259757	7,836996625	A42
-0,165612741	6,348176966	A42
-0,644525541	7,066620373	A42
-0,666317157	6,060722239	A42
1,195302982	5,390950132	A42
1,057691249	9,097615763	A42
4,322423983	5,89446891	A42
0,115669886	2,906336244	A42
-3,593211358	4,158203061	A42
0,763462494	3,920733179	A42
-0,309859533	6,385313953	A42
3,800558319	4,35972587	A42
-0,576453978	4,985189001	A42
0,553132281	8,349995504	A42
-2,376095862	2,12361467	A42
1,308348472	4,280884554	A42
0,265209838	8,196215466	A42
-1,361639212	7,3600355	A42
-0,465469866	5,085992809	A42
1,180603336	5,268923857	A42
0,552442451	6,266236758	A42
1,155429856	7,959720535	A42
-0,734919873	7,951807382	A42
-1,173610985	6,897646389	A42
1,213619078	4,977358589	A42
-1,221541918	4,978687616	A42
0,079162934	5,048400289	A42
-1,384222525	4,118944708	A42
0,332860083	4,421031049	A42
-1,239040107	4,091623859	A42
-0,804055576	6,515094041	A42
-1,470017489	6,353249488	A42
3,361865063	6,261485084	A42
3,228367161	5,047345627	A42
-1,947644277	2,415154877	A42
-1,149840097	6,838748132	A42
0,981969088	6,440871483	A42
-2,598742583	3,608953085	A42
1,832308086	3,95600985	A42
-1,49683019	6,676167864	A42
0,305328349	8,07174651	A42
0,691472092	5,199624676	A42
-0,706468558	3,780489444	A42
-2,383674638	4,116607071	A42
-0,755834736	5,847806321	A42
-0,386056339	4,309176362	A42
-0,674837213	10,34834198	A42
-1,337273245	5,054294632	A42
2,184296159	2,373074884	A42
0,327645209	5,824727096	A42
-0,308000717	8,601398661	A42
1,175297713	4,259872261	A42
-0,346270295	4,73296362	A42
-0,883480325	4,994313936	A42
2,110330088	2,901288039	A42
-4,474409136	5,790671442	A42
-0,411250052	8,781529744	A42
0,92453036	2,136936928	A42
2,126017873	3,936018145	A42
-0,399674645	4,064265265	A42
3,266977935	2,525106728	A42
-4,605695051	3,326577431	A43
-1,147769228	0,719986601	A43
2,279171694	3,728259191	A43
1,975196481	4,99408083	A43
1,992225719	2,875190258	A43
-1,256598981	7,536976678	A43
1,107663689	4,654806801	A43
-0,713475531	8,149590255	A43
-1,054257833	7,569143542	A43
-3,250671589	4,553997667	A43
0,286283343	7,955740721	A43
-1,820179808	5,055853633	A43
0,792947825	5,061812625	A43
-2,039433607	4,651429057	A43
1,449007621	6,385899863	A43
-1,516498001	1,710126973	A43
-3,472674219	3,66030696	A43
-1,938265307	4,243725307	A43
-2,008434295	4,444422611	A43
-2,381924045	4,922406762	A43
1,033673583	4,717460834	A43
1,091149144	9,198554601	A43
0,272193614	6,434873696	A43
1,011078622	5,424267441	A43
0,549114137	6,563361574	A43
-1,14292027	4,999149021	A43
-0,710513324	7,246757334	A43
-2,309669919	4,223004519	A43
1,439040882	7,329757295	A43
-0,551950879	5,025875747	A43
2,188631855	5,876843551	A43
-2,406243689	4,956781932	A43
0,595918244	7,481089279	A43
-0,455872258	3,886907468	A43
0,583810368	6,629671771	A43
-4,991107881	7,643736318	A43
1,127030806	1,232905308	A43
-0,040808886	7,279958645	A43
2,925546428	2,408005161	A43
0,606324764	5,247075968	A43
-1,446551091	4,154326798	A43
-0,294497716	4,190528846	A43
1,190476189	4,332030532	A43
-0,279319895	7,231169636	A43
-1,815966373	4,648110297	A43
-0,245234529	2,3722822	A43
-2,58482831	6,597252908	A43
-0,030582535	2,318274041	A43
2,828928133	1,937826249	A43
1,279925091	6,064291892	A43
2,089227847	5,087006072	A43
-2,659051755	6,833051168	A43
-2,26696932	4,100765145	A43
-2,103370157	3,121005477	A43
-0,435568017	5,107681817	A43
1,546558365	5,261096892	A43
2,145065831	7,633805202	A43
3,690112565	6,600067809	A43
0,104402946	4,848466219	A43
-0,641300495	4,185307586	A43
-0,310506717	5,869067699	A43
2,940308267	2,648451192	A43
-0,855883386	4,804212275	A43
-0,411532799	5,475789019	A43
-2,790688786	5,558844486	A43
1,157248835	9,437371676	A43
0,31214538	3,390061261	A43
2,626212573	3,544005564	A43
2,080232493	1,891677134	A43
-2,467209792	7,302312765	A43
-1,330444183	6,269893734	A43
1,201843046	3,029875239	A43
-2,715167147	4,089853818	A43
-1,542116	4,848483567	A43
0,735723321	5,152534864	A43
1,326181799	2,596077185	A43
3,609032609	6,263088505	A43
-3,067509835	3,832286878	A43
-2,344876887	3,710153157	A43
-3,934755484	4,334026123	A43
4,111665071	7,525657928	A43
3,157400209	5,261549151	A43
-5,299179408	3,409074379	A43
0,479631611	6,202397127	A43
0,694647858	0,38269501	A43
3,748726962	5,196436136	A43
2,502112591	4,641860746	A43
3,247644214	0,895706156	A43
-1,378441994	2,033645788	A43
0,063919957	5,311982588	A43
1,813873729	5,622193191	A43
1,238472681	2,715754746	A43
-2,701704241	6,378769288	A43
-1,091201646	8,01808097	A43
-2,712828341	8,047838408	A43
-0,024838359	5,675386915	A43
0,651531014	10,36992284	A43
1,807159605	5,513513506	A43
3,918232133	2,87935565	A43
-1,513803878	2,945621262	A43
-2,09308252	3,815306913	A44
-2,43821131	3,939062605	A44
4,706190715	4,328269757	A44
-2,66953557	5,977444784	A44
-1,578174979	6,147054435	A44
2,854632078	4,639022156	A44
-1,453010588	2,617636402	A44
-3,079955591	8,419259096	A44
1,323033892	3,663649417	A44
2,926857764	6,543609072	A44
-0,439193058	5,3862264	A44
2,491985678	1,28930963	A44
-3,645166057	4,283102512	A44
-0,822834047	7,219761548	A44
-2,161717089	7,298363649	A44
3,724993832	6,175132502	A44
-1,163008158	3,287668886	A44
-0,745803586	4,954463505	A44
2,087126809	2,483557909	A44
1,850737805	3,895834976	A44
0,947332787	3,922418966	A44
-2,04007669	2,013240648	A44
1,824175952	3,634791681	A44
-0,224089621	2,225826051	A44
0,326653264	7,046360556	A44
-0,69155367	2,293883892	A44
2,481787242	3,887360513	A44
-0,591640779	2,384622922	A44
0,109203553	4,021808932	A44
1,097852217	3,28116722	A44
-0,846343209	8,316952785	A44
-0,524047377	7,086800526	A44
-0,710606697	6,963444308	A44
0,265096457	4,542710384	A44
-1,100823371	5,814605013	A44
-1,077601098	5,265293695	A44
-0,000918935	2,645850605	A44
-0,593243834	7,704488228	A44
1,965498848	6,417589998	A44
0,399479244	3,721328139	A44
1,516511158	7,219487716	A44
-0,335877161	6,928659383	A44
-4,046967885	5,962872643	A44
-1,119869207	6,696253824	A44
1,265822208	3,314229902	A44
2,263121646	5,14715891	A44
0,904601555	6,388852501	A44
-2,971368894	5,030183525	A44
-1,151502326	2,459413914	A44
0,624924848	4,917833393	A44
-1,581717831	5,854531001	A44
-0,954622309	10,3380331	A44
0,87713061	7,06590137	A44
4,836358601	5,192353336	A44
-0,511694107	3,53209427	A44
2,16532915	3,285417451	A44
-2,377890073	4,737282259	A44
-1,054224538	0,573201459	A44
1,155713674	4,294530085	A44
-1,602758757	6,635786691	A44
-0,700860801	3,801745119	A44
1,82054464	5,702657308	A44
0,71091322	7,244377234	A44
3,112379071	6,737132083	A44
-2,625875914	5,879690746	A44
-1,984002107	5,305523634	A44
-0,97485031	2,229637432	A44
0,044902414	3,460581213	A44
1,222943409	3,620397943	A44
-0,887269672	3,838938471	A44
0,548374627	6,483645054	A44
1,42629385	7,447833485	A44
0,337028912	5,724685102	A44
1,054972652	2,322104737	A44
0,760247774	4,987155872	A44
0,976609373	0,846160364	A44
-0,298857456	6,125682609	A44
-1,40309952	5,706825839	A44
-1,329743262	7,432188072	A44
0,377794314	9,281448991	A44
-1,728161384	0,646642243	A44
-2,792472832	4,464339666	A44
-1,493122756	3,782802722	A44
-1,247082147	7,800892097	A44
0,630231523	1,772998426	A44
2,308155158	7,839609091	A44
1,153177552	4,255149484	A44
2,272493478	4,893578619	A44
0,826679585	5,385743056	A44
0,653202936	4,033571012	A44
-0,988804834	10,36637835	A44
2,623745708	5,366275541	A44
-2,490866602	5,673661136	A44
2,434508475	4,961341018	A44
-0,318157434	6,241423633	A44
-2,721738092	5,274971158	A44
-1,722618457	6,949127526	A44
1,456376063	9,390532173	A44
-2,977598322	4,796475226	A44
2,306794606	1,517447845	A44
0,581980679	0,501994899	A45
-0,799847722	2,902927369	A45
-0,747675673	8,690779695	A45
-1,916485935	7,473301323	A45
-1,209557199	4,276039427	A45
2,060555055	4,439815373	A45
-2,2057468	4,511162849	A45
-0,57897725	4,007381886	A45
-3,080593056	7,472516954	A45
-3,282548687	5,650149261	A45
-1,816173373	4,115012127	A45
0,387841329	5,601671649	A45
-0,234560998	4,951053949	A45
0,395888129	5,624031718	A45
-0,796744206	4,355402482	A45
-0,879704035	4,146245079	A45
2,051676365	5,488034764	A45
0,633234644	6,451615475	A45
2,444921638	4,511928636	A45
3,961450595	2,703081801	A45
-1,323043578	7,326196745	A45
-1,013199054	2,672067524	A45
1,117041956	3,72272444	A45
0,103739989	4,004171195	A45
0,427569719	6,761067271	A45
0,165456225	6,312823533	A45
-1,054798839	6,038443975	A45
-2,088814806	5,382688928	A45
2,394503169	5,07873033	A45
-1,233222134	3,158194701	A45
1,686725319	3,045811072	A45
0,560756515	5,617307837	A45
-1,516370742	3,137397179	A45
-1,771107718	7,470680139	A45
2,042662171	4,0707027	A45
0,896753984	4,232990409	A45
-1,642679491	3,703350827	A45
2,53895431	2,263618945	A45
3,158195476	1,518017784	A45
0,13099623	2,797297963	A45
-3,571571627	5,527130136	A45
0,430534641	8,0145869	A45
2,755338916	7,667997374	A45
1,58299255	2,847786416	A45
-0,570391193	5,763586049	A45
-0,684773519	2,040462775	A45
4,674266799	7,147437843	A45
-1,197558995	0,603855587	A45
-0,34702967	6,079198399	A45
0,155867663	4,07105562	A45
-2,670803177	5,483565516	A45
-3,552598858	6,503986633	A45
-2,528785967	3,596057137	A45
-0,479710422	3,291023432	A45
-3,430626989	7,093188625	A45
-2,277922782	7,903890221	A45
0,083350716	6,988143455	A45
-1,582749135	3,562744623	A45
0,878722026	2,457201805	A45
1,688740388	8,190684928	A45
0,435284224	3,231873303	A45
-0,232284226	6,321044988	A45
0,709836703	3,543968808	A45
-2,755942726	7,940844469	A45
-0,001320638	7,983644567	A45
-2,245321719	4,089360884	A45
0,223869326	4,033774414	A45
-1,389977328	7,465427385	A45
-3,354978789	4,564467052	A45
-0,386217636	4,872847211	A45
0,395013752	4,989078938	A45
2,108799687	3,064972056	A45
1,601289533	8,506877272	A45
-0,850625438	2,92639413	A45
1,628067258	5,988651396	A45
0,094967191	9,241530065	A45
-2,975310631	7,071855688	A45
-0,860910177	2,08016227	A45
-1,278009537	5,063867197	A45
2,064673329	6,126390123	A45
-2,597585333	1,635267831	A45
1,532507431	3,25133625	A45
-1,908814184	3,369358646	A45
5,900830122	3,606609032	A45
-1,95280398	0,611072875	A45
4,101594106	6,846967223	A45
1,394092091	3,604291729	A45
0,550063047	7,038807552	A45
2,701104496	4,051770625	A45
-3,291748499	3,972538861	A45
1,853921758	4,901666274	A45
1,090519647	4,976032071	A45
-4,87391725	5,149043622	A45
1,803838996	6,164797385	A45
1,659025045	6,225303809	A45
1,667409759	4,159435658	A45
-0,698520291	1,473466341	A45
-1,353158883	2,857693673	A45
2,90200333	6,003939276	A45
-1,962790146	3,745804988	A45
0,362680294	5,444277625	A46
1,028497036	4,933051948	A46
1,913392233	4,338311415	A46
0,053928558	5,459250883	A46
6,499226255	7,141385261	A46
-1,229540963	3,135732066	A46
-0,516078029	4,338109507	A46
0,2544106	7,041034517	A46
-0,947189659	1,637406401	A46
-4,878251838	2,728263468	A46
3,219898413	6,507357814	A46
1,224451492	3,323937578	A46
-0,360936504	6,087707913	A46
1,676414457	5,751643838	A46
3,07069727	6,764993412	A46
-0,573042068	4,515313846	A46
1,913164913	5,068801276	A46
5,615661193	5,133230749	A46
-0,917540138	5,062975039	A46
-2,56884103	9,46333424	A46
-0,250276833	6,986694376	A46
-0,283581832	4,080248692	A46
-1,089292674	7,383065385	A46
-2,207763707	4,36152978	A46
-0,729759461	7,561417762	A46
-0,704401773	6,274869969	A46
-2,393816637	4,516770325	A46
1,715887869	7,279063633	A46
-1,367052277	7,477943649	A46
-2,063703096	6,841847557	A46
3,189692305	2,817183281	A46
0,111155033	3,860356994	A46
0,154750536	7,154851778	A46
1,25097878	6,375553352	A46
-0,807844511	5,987149608	A46
1,737323456	3,179910754	A46
2,729927752	6,803221247	A46
-4,442814239	5,271746745	A46
1,173375439	6,249252509	A46
0,452508475	4,775236738	A46
-0,726000739	8,738016198	A46
1,591016328	4,759219846	A46
-1,495337184	5,577175863	A46
1,938568417	5,615481011	A46
0,689252063	8,777307393	A46
0,87581235	7,417757734	A46
0,397203244	6,188018387	A46
1,49132679	4,344427473	A46
3,915170804	9,041153027	A46
3,677184692	7,291320773	A46
0,744109477	4,856262655	A46
2,048652453	3,676303965	A46
-2,171477999	7,559276802	A46
-0,347241553	6,997170992	A46
3,080394245	4,722890307	A46
0,645034864	7,128328085	A46
-0,007584379	3,025042328	A46
0,482873625	5,050172357	A46
0,771625308	7,234958978	A46
0,489130508	4,629734331	A46
0,839563256	6,269978055	A46
1,472465912	6,643984695	A46
-1,756313083	1,975551392	A46
-2,142907478	4,687493303	A46
0,876707746	7,106850873	A46
-0,576007216	7,400392195	A46
1,235947873	5,86645361	A46
0,549648689	5,485737716	A46
0,125160307	5,552756657	A46
-1,984012204	1,788058083	A46
-1,696809876	5,711278105	A46
-3,586586572	4,705860222	A46
1,413180463	6,984682574	A46
2,670389487	3,755896402	A46
-0,102911325	5,230797889	A46
-0,958292737	5,589705806	A46
0,40682241	5,497770887	A46
1,389046183	4,896956293	A46
-2,850390164	5,615925593	A46
1,002514235	6,935613243	A46
1,009829315	7,034744047	A46
3,900705587	5,50324443	A46
4,689473708	3,183987265	A46
